SHOP_ID,DATE,N_TRANS
18,2021-04-23,149.0
85,2022-02-19,207.0
38,2021-02-26,332.0
10,2021-11-24,583.0
2,2021-08-20,176.0
12,2022-05-17,72.0
29,2022-03-04,22.0
2,2021-07-04,521.0
99,2021-02-27,38.0
26,2021-08-07,73.0
76,2021-11-23,83.0
18,2022-12-04,151.0
96,2021-05-17,105.0
3,2021-02-24,29.0
74,2022-04-07,21.0
79,2021-01-13,38.0
18,2022-11-10,71.0
38,2021-06-03,415.0
29,2021-07-13,22.0
12,2022-02-04,86.0
17,2021-08-11,24.0
96,2021-06-20,299.0
97,2021-08-09,53.0
11,2022-06-27,61.0
53,2022-12-02,253.0
47,2021-11-03,148.0
10,2022-06-09,280.0
63,2021-08-01,14.0
19,2022-11-03,127.0
50,2022-10-22,24.0
26,2021-02-25,77.0
48,2022-09-24,21.0
41,2021-01-27,365.0
19,2021-10-27,183.0
57,2022-09-11,288.0
97,2021-02-22,51.0
1,2021-03-27,72.0
85,2021-10-16,196.0
5,2022-11-08,21.0
76,2022-02-17,53.0
34,2022-05-07,273.0
60,2021-05-26,246.0
12,2022-11-25,229.0
19,2021-04-15,100.0
10,2021-04-30,350.0
32,2021-10-29,38.0
84,2021-01-13,18.0
92,2021-08-31,32.0
97,2021-01-18,100.0
29,2022-12-03,39.0
11,2021-02-23,63.0
53,2022-01-30,219.0
60,2022-01-03,152.0
21,2022-07-20,478.0
51,2021-02-03,56.0
11,2022-01-27,111.0
59,2021-02-02,53.0
53,2021-07-22,252.0
97,2022-08-29,55.0
40,2022-05-09,51.0
10,2022-09-26,303.0
76,2021-09-11,69.0
80,2021-11-13,14.0
8,2022-04-28,47.0
17,2022-08-13,41.0
76,2021-05-05,79.0
98,2021-01-08,449.0
18,2021-02-16,105.0
72,2022-09-21,16.0
59,2021-05-14,62.0
85,2021-12-22,202.0
88,2022-03-08,98.0
35,2021-01-21,54.0
59,2021-09-18,29.0
51,2021-04-30,67.0
19,2022-02-05,275.0
26,2021-05-21,90.0
58,2021-10-23,30.0
23,2022-12-28,33.0
40,2022-06-07,107.0
4,2021-04-03,23.0
73,2021-03-17,3.0
2,2021-09-10,219.0
38,2022-09-06,227.0
59,2022-09-12,63.0
21,2022-07-24,255.0
45,2022-07-30,69.0
47,2022-11-19,199.0
72,2022-12-08,53.0
58,2022-09-28,12.0
18,2021-01-04,288.0
64,2022-04-28,4.0
1,2021-05-30,55.0
56,2022-09-22,7.0
11,2022-11-06,93.0
34,2021-04-03,246.0
40,2021-06-20,72.0
92,2022-02-21,41.0
53,2021-01-11,158.0
44,2022-12-29,208.0
38,2022-02-02,292.0
46,2022-09-04,15.0
81,2021-05-11,10.0
21,2021-05-02,345.0
40,2022-06-26,54.0
73,2021-02-09,7.0
51,2021-03-19,83.0
30,2022-01-22,71.0
47,2022-08-25,147.0
44,2021-01-19,59.0
45,2022-03-22,63.0
78,2021-12-22,7.0
3,2021-04-03,39.0
85,2021-10-10,71.0
56,2022-08-24,8.0
72,2022-07-07,27.0
76,2022-01-04,43.0
11,2021-05-16,99.0
18,2021-03-18,65.0
5,2021-07-09,50.0
11,2021-03-19,122.0
7,2022-02-13,62.0
45,2021-08-07,75.0
76,2022-12-29,45.0
1,2021-01-31,169.0
41,2022-01-06,149.0
78,2022-07-27,11.0
47,2021-01-29,153.0
49,2021-02-06,43.0
95,2021-08-13,16.0
32,2021-04-06,51.0
90,2021-02-18,5.0
32,2022-01-24,37.0
7,2022-01-06,76.0
40,2022-07-01,125.0
57,2022-10-22,422.0
13,2022-12-07,7.0
89,2022-12-07,4.0
40,2021-01-26,89.0
19,2022-12-29,153.0
59,2021-03-05,52.0
96,2021-09-29,74.0
50,2021-03-24,23.0
23,2021-08-12,20.0
58,2021-10-09,52.0
4,2021-04-18,27.0
66,2021-06-16,19.0
75,2022-04-21,11.0
96,2022-02-11,127.0
26,2022-05-07,19.0
76,2021-04-29,83.0
8,2021-08-11,21.0
35,2022-08-11,27.0
18,2022-04-10,134.0
79,2021-05-07,63.0
59,2021-01-08,80.0
59,2021-09-30,51.0
28,2022-07-26,12.0
18,2022-07-06,27.0
98,2022-10-09,199.0
18,2021-09-14,37.0
50,2021-12-30,23.0
28,2022-05-05,5.0
1,2021-04-06,57.0
82,2021-02-16,21.0
88,2022-11-12,81.0
12,2022-05-09,63.0
22,2022-11-19,11.0
1,2021-01-18,49.0
45,2021-02-04,72.0
50,2021-03-20,36.0
65,2022-12-01,5.0
29,2021-05-13,22.0
30,2022-08-26,20.0
12,2022-04-29,79.0
50,2021-12-19,38.0
74,2022-06-03,34.0
74,2022-09-29,23.0
41,2022-03-22,125.0
51,2022-11-01,41.0
30,2022-05-11,29.0
62,2022-10-03,22.0
41,2021-04-16,184.0
81,2021-10-29,6.0
19,2022-06-07,104.0
7,2021-04-18,101.0
74,2021-06-26,96.0
84,2022-08-27,30.0
50,2021-01-18,20.0
1,2022-06-11,75.0
44,2021-03-24,17.0
40,2022-04-04,52.0
97,2022-12-03,139.0
23,2022-12-03,56.0
7,2021-05-25,115.0
51,2021-10-19,43.0
12,2022-07-06,71.0
87,2021-10-01,2.0
4,2022-06-23,11.0
7,2022-01-29,57.0
12,2022-01-30,79.0
50,2022-11-25,54.0
8,2022-02-15,20.0
22,2022-04-15,7.0
32,2021-07-19,58.0
8,2021-05-09,20.0
31,2022-07-14,15.0
46,2022-10-04,37.0
60,2021-03-21,146.0
44,2021-04-26,36.0
7,2022-02-15,78.0
71,2021-06-05,15.0
72,2021-07-28,19.0
49,2022-01-08,30.0
27,2021-01-31,3.0
82,2021-09-16,38.0
8,2022-09-03,83.0
1,2021-08-09,16.0
92,2021-06-28,24.0
45,2021-09-03,98.0
78,2022-09-02,27.0
78,2022-06-15,11.0
78,2022-07-20,22.0
96,2021-10-21,84.0
4,2021-12-07,14.0
41,2022-06-02,121.0
97,2021-04-20,129.0
64,2022-05-02,1.0
26,2022-02-05,59.0
45,2022-07-17,65.0
29,2021-02-20,69.0
81,2021-06-29,8.0
35,2021-07-03,56.0
51,2022-11-06,35.0
92,2021-03-15,18.0
51,2021-08-22,22.0
12,2022-11-01,58.0
50,2021-07-22,28.0
35,2022-02-19,35.0
82,2022-08-30,30.0
46,2022-11-14,44.0
37,2021-11-22,14.0
17,2022-08-12,8.0
11,2022-04-01,129.0
77,2022-08-06,20.0
37,2021-10-22,3.0
46,2021-12-03,45.0
41,2021-04-06,114.0
31,2022-09-15,14.0
30,2022-04-14,28.0
22,2022-10-20,5.0
88,2022-04-01,22.0
32,2021-07-03,46.0
78,2022-12-04,17.0
78,2021-01-27,8.0
97,2021-07-01,117.0
96,2022-09-06,57.0
35,2022-01-13,36.0
46,2022-06-23,26.0
77,2021-01-11,20.0
30,2022-05-04,32.0
31,2022-04-18,3.0
97,2021-10-19,114.0
1,2021-03-08,36.0
22,2022-06-20,2.0
22,2022-10-24,8.0
32,2021-08-16,55.0
72,2022-08-24,15.0
48,2021-08-06,6.0
27,2022-12-07,24.0
40,2021-07-04,60.0
19,2022-05-29,64.0
30,2022-03-12,79.0
51,2022-03-15,30.0
46,2022-11-20,26.0
39,2021-03-02,6.0
1,2021-06-16,31.0
73,2021-02-13,20.0
74,2022-02-26,55.0
18,2022-01-31,66.0
8,2022-11-01,33.0
62,2022-08-19,26.0
31,2022-10-15,24.0
66,2021-10-01,16.0
31,2021-01-10,4.0
81,2021-05-09,12.0
73,2022-11-10,5.0
88,2021-11-20,79.0
31,2021-06-03,6.0
31,2022-12-16,27.0
64,2022-04-21,5.0
88,2021-07-17,46.0
81,2022-03-28,4.0
17,2021-07-10,24.0
9,2022-01-03,4.0
30,2022-03-21,7.0
72,2021-08-01,32.0
35,2022-10-31,23.0
46,2022-08-29,29.0
84,2021-02-25,21.0
45,2021-12-31,54.0
29,2021-05-30,6.0
96,2021-12-15,72.0
14,2021-01-13,6.0
24,2021-01-03,5.0
45,2022-06-07,41.0
1,2022-10-29,61.0
76,2021-10-06,60.0
45,2022-12-13,77.0
95,2021-12-24,5.0
72,2021-06-03,48.0
62,2021-05-26,19.0
99,2021-02-12,16.0
72,2021-07-18,32.0
76,2022-04-07,55.0
98,2022-10-24,122.0
12,2021-01-27,61.0
45,2021-12-24,65.0
90,2021-02-26,13.0
89,2021-05-25,1.0
23,2022-10-27,38.0
13,2021-11-21,10.0
56,2022-08-10,11.0
99,2021-04-14,7.0
22,2022-06-05,4.0
29,2022-02-06,5.0
63,2021-08-29,13.0
28,2022-08-05,10.0
22,2022-02-25,11.0
44,2022-02-17,15.0
83,2021-04-27,11.0
90,2022-07-05,16.0
76,2022-09-12,42.0
18,2021-07-23,58.0
81,2022-04-02,12.0
49,2022-04-09,17.0
51,2021-08-18,16.0
43,2021-06-04,6.0
59,2022-11-12,40.0
59,2021-07-20,72.0
82,2021-06-22,31.0
79,2021-02-03,53.0
51,2022-12-18,21.0
48,2022-11-14,10.0
23,2021-11-29,31.0
73,2022-08-13,13.0
83,2021-04-08,3.0
62,2021-10-21,13.0
72,2022-10-31,10.0
3,2021-01-16,19.0
56,2021-06-25,12.0
3,2021-06-28,11.0
29,2022-01-02,9.0
17,2022-10-05,20.0
71,2021-09-23,8.0
88,2021-06-27,62.0
23,2022-05-23,33.0
51,2021-02-04,56.0
46,2021-09-26,19.0
74,2022-07-12,16.0
88,2021-10-26,41.0
39,2021-01-21,8.0
3,2022-12-08,56.0
82,2022-04-12,35.0
62,2022-05-27,28.0
30,2021-08-08,6.0
58,2021-07-17,18.0
84,2021-03-11,23.0
27,2021-12-21,15.0
9,2021-02-27,4.0
8,2022-03-28,19.0
92,2021-09-01,12.0
91,2021-07-05,4.0
90,2022-06-09,12.0
1,2022-04-07,45.0
23,2021-06-02,44.0
59,2021-05-15,29.0
72,2022-08-19,22.0
73,2022-12-29,10.0
95,2021-12-31,25.0
84,2022-01-31,8.0
66,2022-09-28,19.0
48,2022-05-12,11.0
89,2021-10-30,2.0
51,2022-03-22,42.0
22,2022-01-19,6.0
32,2022-02-16,28.0
48,2022-12-09,10.0
62,2022-04-01,20.0
76,2021-06-06,48.0
48,2022-01-27,16.0
58,2022-12-17,14.0
38,2021-04-11,1.0
92,2021-04-28,18.0
71,2021-07-13,14.0
3,2022-05-16,17.0
92,2021-10-06,22.0
22,2022-08-13,3.0
66,2022-10-05,18.0
91,2022-06-08,7.0
32,2022-04-16,15.0
12,2022-06-17,35.0
22,2021-11-11,2.0
81,2021-07-15,8.0
1,2021-06-13,57.0
77,2022-11-05,26.0
50,2021-05-18,19.0
38,2022-07-30,6.0
5,2022-02-20,18.0
81,2022-04-24,13.0
63,2021-01-13,14.0
8,2022-05-17,23.0
5,2021-06-27,19.0
63,2021-08-26,21.0
18,2022-11-02,48.0
87,2021-07-05,2.0
39,2021-07-22,2.0
92,2021-06-08,8.0
84,2021-09-29,26.0
65,2022-07-16,7.0
46,2022-01-12,25.0
73,2022-04-14,7.0
66,2021-06-18,10.0
28,2022-02-19,3.0
83,2021-01-13,8.0
18,2022-03-30,46.0
58,2021-03-04,8.0
30,2022-10-11,15.0
56,2022-12-07,19.0
30,2021-11-02,15.0
9,2022-03-27,1.0
23,2021-03-22,6.0
27,2021-01-24,4.0
17,2021-07-29,5.0
73,2021-10-08,9.0
90,2021-01-29,17.0
94,2022-09-24,7.0
75,2022-11-13,5.0
89,2022-05-14,2.0
56,2021-03-26,6.0
66,2021-09-21,8.0
30,2022-05-09,7.0
31,2021-01-04,7.0
39,2021-05-09,6.0
74,2022-06-19,9.0
89,2022-12-01,2.0
92,2021-07-26,15.0
35,2022-09-01,22.0
17,2021-03-08,5.0
58,2021-08-02,3.0
80,2022-08-07,2.0
17,2021-07-25,5.0
4,2022-06-18,21.0
66,2021-04-05,3.0
94,2021-09-26,6.0
37,2021-05-29,2.0
29,2021-02-15,4.0
48,2021-04-04,9.0
88,2021-08-06,39.0
63,2021-02-05,16.0
17,2021-11-21,7.0
58,2022-09-25,3.0
65,2021-06-29,1.0
95,2021-12-06,7.0
37,2022-02-28,8.0
44,2021-09-17,7.0
62,2022-10-06,20.0
46,2022-10-17,23.0
66,2022-02-24,7.0
30,2022-04-07,16.0
4,2021-06-08,11.0
56,2022-11-22,21.0
31,2021-05-19,3.0
17,2022-12-05,8.0
59,2021-04-04,2.0
95,2021-06-28,9.0
95,2022-05-12,8.0
84,2022-08-26,18.0
71,2021-06-17,4.0
43,2022-01-07,2.0
92,2021-08-29,16.0
58,2021-05-13,4.0
64,2021-10-04,2.0
65,2022-02-18,4.0
22,2021-11-21,3.0
92,2022-08-11,9.0
30,2022-01-24,8.0
28,2022-01-06,6.0
1,2021-05-24,11.0
64,2022-05-01,6.0
61,2022-04-12,3.0
13,2022-07-20,1.0
28,2022-12-20,12.0
27,2022-10-02,2.0
8,2021-06-06,23.0
51,2022-10-02,17.0
83,2021-08-06,3.0
63,2021-04-16,4.0
22,2022-03-13,1.0
94,2022-03-16,18.0
94,2022-08-21,4.0
83,2021-05-11,5.0
61,2021-05-15,4.0
87,2021-07-30,6.0
4,2021-02-23,8.0
64,2021-05-23,2.0
99,2021-03-26,8.0
89,2022-09-29,6.0
32,2022-10-30,14.0
87,2021-01-31,1.0
90,2022-01-23,10.0
5,2022-12-12,5.0
37,2022-07-23,2.0
30,2021-03-22,10.0
73,2022-09-07,5.0
17,2021-09-26,6.0
92,2021-12-09,6.0
62,2021-09-25,10.0
64,2021-12-28,2.0
73,2021-05-04,3.0
28,2022-11-24,3.0
29,2022-10-31,5.0
65,2021-03-14,7.0
43,2021-07-11,1.0
59,2022-09-18,2.0
89,2022-06-25,1.0
62,2022-02-05,17.0
87,2021-07-12,2.0
95,2021-09-25,2.0
27,2022-09-27,7.0
56,2021-02-18,10.0
84,2022-01-21,14.0
73,2021-12-23,6.0
4,2022-10-18,6.0
94,2021-10-23,3.0
83,2021-04-07,7.0
65,2021-04-29,4.0
22,2022-01-30,4.0
31,2021-04-08,8.0
22,2022-08-29,5.0
24,2021-02-02,3.0
24,2021-01-30,8.0
99,2021-06-25,6.0
43,2022-02-13,3.0
43,2022-12-23,4.0
64,2021-09-23,5.0
95,2021-02-13,7.0
83,2021-07-29,1.0
48,2022-05-15,4.0
59,2021-01-10,2.0
17,2021-08-31,2.0
4,2022-05-17,4.0
30,2022-12-04,5.0
58,2022-02-06,4.0
28,2022-02-26,3.0
24,2021-07-13,3.0
65,2022-09-14,2.0
94,2021-11-19,5.0
17,2022-12-08,14.0
37,2022-04-28,8.0
73,2022-02-20,1.0
5,2021-09-12,8.0
43,2021-07-06,3.0
31,2021-09-10,1.0
64,2021-07-22,3.0
43,2022-01-27,1.0
48,2021-06-24,3.0
83,2022-08-21,3.0
36,2022-03-14,1.0
23,2022-04-17,6.0
28,2021-12-19,2.0
6,2021-02-07,2.0
61,2021-10-30,1.0
61,2021-02-28,1.0
24,2021-08-18,2.0
66,2022-01-20,5.0
73,2021-06-03,4.0
95,2022-04-24,3.0
49,2022-01-20,4.0
61,2021-01-19,1.0
43,2021-01-31,1.0
61,2021-03-17,2.0
22,2021-08-11,2.0
73,2021-02-25,5.0
9,2022-12-10,1.0
89,2021-08-07,1.0
87,2021-02-11,1.0
22,2022-08-26,1.0
48,2021-12-06,6.0
65,2021-06-07,4.0
30,2021-08-15,6.0
61,2021-10-28,2.0
7,2021-09-02,2.0
66,2021-02-09,3.0
89,2021-02-13,1.0
66,2021-09-17,7.0
83,2021-10-04,4.0
43,2021-08-09,1.0
75,2021-04-27,1.0
43,2022-05-13,2.0
87,2022-08-16,3.0
75,2022-01-18,4.0
89,2022-09-02,1.0
61,2022-04-24,1.0
43,2021-05-23,1.0
31,2021-10-11,1.0
89,2021-04-04,2.0
37,2022-04-07,2.0
64,2021-08-31,2.0
89,2021-12-22,2.0
61,2022-11-17,2.0
94,2021-12-20,1.0
43,2021-04-18,2.0
61,2021-10-26,2.0
87,2021-11-19,2.0
95,2021-09-27,3.0
36,2021-04-12,2.0
85,2022-08-09,1.0
89,2021-02-05,4.0
58,2022-07-28,1.0
65,2022-09-23,2.0
67,2022-08-04,2.0
89,2021-11-22,1.0
36,2021-10-12,1.0
65,2021-05-27,1.0
87,2022-04-18,1.0
61,2022-08-15,1.0
80,2021-11-09,1.0
22,2022-02-11,2.0
36,2021-06-08,1.0
61,2021-03-07,1.0
36,2022-08-21,1.0
9,2022-06-10,1.0
91,2021-12-29,1.0
43,2021-03-16,1.0
34,2022-07-21,181.0
15,2021-03-25,1333.0
41,2021-01-30,191.0
19,2021-02-27,474.0
97,2021-07-24,106.0
57,2022-05-24,628.0
21,2022-05-21,340.0
57,2022-11-17,555.0
15,2022-09-25,1196.0
86,2021-07-04,2211.0
53,2022-05-29,252.0
16,2021-05-28,684.0
38,2021-08-26,415.0
100,2021-04-13,2121.0
2,2022-12-19,529.0
32,2021-06-27,44.0
20,2021-10-17,910.0
40,2022-09-21,288.0
38,2022-08-09,224.0
68,2021-01-04,1265.0
76,2021-01-18,105.0
34,2022-02-02,284.0
46,2022-12-09,68.0
2,2022-12-24,651.0
60,2022-09-10,250.0
15,2021-02-05,1391.0
98,2022-01-18,232.0
10,2022-01-21,347.0
30,2021-11-13,64.0
47,2021-02-13,256.0
100,2022-06-07,1553.0
68,2021-10-09,1437.0
100,2021-09-05,1047.0
15,2021-08-22,1145.0
86,2022-04-20,1539.0
85,2022-01-20,117.0
100,2022-07-27,1694.0
20,2021-12-20,1182.0
68,2022-04-29,1103.0
12,2022-02-11,62.0
20,2022-08-01,1027.0
86,2021-06-30,1871.0
20,2021-10-29,1205.0
86,2021-06-14,1765.0
38,2021-02-25,483.0
24,2021-04-13,3.0
68,2021-02-12,1696.0
86,2022-08-28,1977.0
86,2021-06-27,2277.0
86,2021-04-09,1811.0
100,2021-04-21,2405.0
97,2022-10-08,112.0
20,2022-11-03,1244.0
38,2021-07-21,293.0
20,2021-04-29,1458.0
20,2021-01-28,1367.0
10,2021-01-09,331.0
32,2022-06-09,58.0
86,2022-11-03,1801.0
86,2022-06-11,1793.0
20,2021-10-18,981.0
51,2022-04-28,42.0
20,2022-12-09,1333.0
76,2021-02-05,103.0
16,2022-05-09,530.0
40,2021-10-05,127.0
98,2021-11-23,242.0
47,2022-09-17,275.0
51,2021-05-23,62.0
15,2021-07-08,1172.0
68,2021-05-12,1410.0
86,2021-08-01,2183.0
15,2022-07-04,1064.0
26,2022-09-29,153.0
100,2022-07-17,1532.0
57,2022-11-22,533.0
20,2022-12-12,1173.0
41,2021-08-16,131.0
98,2021-07-03,489.0
45,2022-02-04,119.0
79,2021-03-17,52.0
29,2021-10-01,18.0
34,2021-10-13,217.0
21,2022-07-25,321.0
86,2022-02-17,1382.0
68,2021-06-06,1622.0
41,2021-06-05,154.0
98,2022-05-13,459.0
18,2021-02-12,87.0
16,2021-03-05,638.0
53,2021-04-11,251.0
20,2022-10-08,1121.0
68,2022-07-06,1485.0
72,2021-12-10,38.0
88,2021-07-20,38.0
34,2022-08-16,238.0
68,2022-05-26,1371.0
1,2022-03-11,122.0
25,2021-04-04,103.0
68,2021-01-20,1172.0
47,2021-09-30,162.0
98,2022-12-04,145.0
79,2021-05-21,74.0
15,2022-04-11,940.0
2,2021-02-12,704.0
81,2022-07-17,19.0
68,2021-03-22,1539.0
34,2022-01-14,314.0
68,2022-09-30,1519.0
15,2022-06-13,1076.0
96,2021-09-20,61.0
10,2021-01-29,329.0
38,2022-05-11,276.0
34,2021-05-14,307.0
20,2022-12-20,1183.0
20,2022-05-07,1121.0
34,2021-11-05,282.0
20,2022-01-02,1448.0
19,2022-11-16,303.0
2,2021-01-15,637.0
10,2022-10-01,356.0
32,2022-05-20,42.0
100,2021-12-17,2355.0
15,2022-09-13,1578.0
21,2022-07-16,358.0
53,2022-10-18,140.0
85,2021-06-11,198.0
68,2021-09-19,1199.0
15,2022-02-24,1088.0
17,2022-09-07,21.0
86,2022-09-17,2022.0
86,2022-03-12,1353.0
15,2022-03-04,1128.0
34,2021-07-28,286.0
34,2022-03-28,216.0
53,2021-06-18,204.0
98,2021-08-01,118.0
26,2022-09-14,111.0
15,2021-04-11,1409.0
53,2021-02-11,202.0
2,2022-09-10,676.0
34,2021-09-28,274.0
20,2021-08-30,410.0
44,2022-11-13,42.0
3,2022-08-20,30.0
1,2021-05-08,51.0
68,2022-10-26,1568.0
2,2021-11-30,487.0
40,2022-05-17,87.0
2,2021-05-15,701.0
98,2021-09-26,113.0
50,2021-04-24,43.0
21,2021-02-05,435.0
45,2021-07-04,53.0
53,2022-08-08,155.0
60,2022-01-20,225.0
68,2021-01-08,1224.0
28,2022-01-26,6.0
60,2022-12-14,237.0
64,2022-04-10,1.0
19,2021-06-29,88.0
44,2022-07-12,8.0
60,2021-03-08,189.0
19,2022-07-19,134.0
18,2021-01-27,108.0
86,2022-06-18,1970.0
53,2021-06-29,105.0
60,2022-07-06,219.0
92,2021-06-20,18.0
47,2021-10-14,169.0
32,2021-06-21,55.0
15,2022-04-09,1051.0
57,2022-02-24,463.0
60,2022-07-02,136.0
10,2022-12-21,435.0
34,2021-02-11,250.0
72,2022-09-15,31.0
41,2022-09-25,171.0
40,2022-03-03,118.0
98,2022-07-14,285.0
41,2021-05-23,139.0
97,2021-12-15,123.0
38,2021-05-28,531.0
16,2022-03-24,574.0
7,2021-08-18,55.0
3,2021-07-05,24.0
98,2021-09-10,540.0
19,2022-12-14,237.0
1,2022-09-27,54.0
88,2021-04-22,44.0
21,2021-09-02,281.0
57,2021-02-23,476.0
73,2022-06-18,8.0
22,2022-11-07,8.0
34,2022-08-06,251.0
26,2022-08-18,165.0
66,2022-05-18,18.0
3,2021-10-04,19.0
72,2021-09-14,44.0
57,2022-11-27,297.0
41,2022-09-14,393.0
18,2021-11-27,72.0
21,2022-04-21,378.0
19,2022-07-09,306.0
16,2022-01-04,629.0
51,2021-09-15,43.0
50,2022-08-06,34.0
73,2022-01-22,24.0
19,2021-08-14,355.0
53,2022-04-10,235.0
74,2022-11-08,31.0
21,2022-07-27,481.0
34,2021-11-20,286.0
97,2022-11-17,134.0
98,2022-01-15,480.0
10,2022-03-12,339.0
97,2022-07-22,100.0
13,2022-10-10,5.0
19,2022-01-11,129.0
73,2021-11-12,12.0
19,2022-08-16,139.0
97,2022-01-24,63.0
88,2022-10-31,82.0
95,2021-07-30,18.0
19,2022-01-28,182.0
26,2022-05-05,35.0
98,2022-01-08,431.0
72,2022-04-25,21.0
11,2022-02-23,84.0
53,2022-06-24,252.0
82,2021-11-26,43.0
2,2021-07-26,562.0
29,2022-11-26,73.0
38,2022-02-07,703.0
2,2021-12-21,655.0
98,2021-05-21,466.0
76,2022-06-11,47.0
11,2021-01-17,90.0
85,2021-04-26,84.0
35,2022-05-07,48.0
19,2021-05-31,61.0
26,2022-12-12,146.0
57,2021-03-12,394.0
2,2022-11-24,653.0
47,2022-12-06,172.0
59,2022-02-02,68.0
85,2021-07-23,187.0
53,2021-07-17,261.0
8,2022-02-06,21.0
46,2021-01-13,32.0
66,2021-07-23,14.0
35,2022-10-23,35.0
40,2022-02-07,75.0
82,2022-11-26,82.0
40,2022-10-07,160.0
96,2021-03-11,101.0
82,2021-07-13,33.0
54,2022-03-05,55.0
23,2021-02-07,34.0
11,2022-11-14,68.0
34,2021-01-14,340.0
96,2022-05-24,89.0
62,2022-04-20,21.0
85,2022-04-24,133.0
96,2022-01-28,201.0
97,2022-07-03,84.0
11,2022-05-17,74.0
47,2021-03-31,174.0
19,2021-10-02,463.0
18,2021-07-18,64.0
97,2022-06-30,120.0
21,2022-08-02,376.0
32,2022-11-09,48.0
51,2021-11-13,53.0
36,2021-09-15,1.0
71,2021-01-16,8.0
72,2022-03-16,23.0
26,2022-08-04,163.0
76,2022-04-21,56.0
18,2022-04-02,95.0
40,2021-02-17,218.0
18,2021-02-04,76.0
96,2022-10-24,188.0
38,2022-08-23,255.0
11,2022-12-07,84.0
12,2021-03-24,62.0
5,2022-07-28,23.0
85,2022-01-19,143.0
54,2021-10-18,26.0
94,2022-11-02,22.0
49,2021-12-25,18.0
85,2021-06-22,110.0
21,2021-08-06,411.0
1,2021-06-15,30.0
18,2022-03-23,37.0
40,2021-10-14,166.0
47,2022-04-22,189.0
51,2022-06-03,49.0
30,2022-10-05,28.0
18,2022-08-28,95.0
58,2022-05-28,29.0
22,2022-10-27,6.0
7,2021-01-14,64.0
76,2021-05-19,69.0
18,2022-07-22,81.0
12,2022-08-09,66.0
66,2022-07-23,38.0
62,2021-03-22,17.0
88,2022-02-01,63.0
54,2021-07-03,37.0
40,2021-05-21,134.0
37,2021-11-20,14.0
49,2022-01-11,10.0
41,2022-07-22,163.0
11,2022-08-19,127.0
21,2021-01-02,260.0
8,2022-03-25,59.0
50,2021-01-08,33.0
78,2022-04-14,10.0
46,2022-05-18,21.0
77,2021-04-21,15.0
19,2021-06-16,195.0
82,2022-05-11,43.0
3,2022-11-18,79.0
19,2022-02-17,82.0
1,2021-09-11,134.0
85,2021-11-13,155.0
26,2022-05-08,12.0
5,2022-07-15,33.0
90,2022-01-02,23.0
45,2021-11-27,84.0
12,2022-11-22,107.0
12,2022-07-11,62.0
98,2022-06-05,215.0
12,2022-05-12,63.0
53,2022-09-29,250.0
26,2022-02-19,30.0
85,2021-10-05,58.0
79,2021-05-24,35.0
98,2022-06-27,130.0
92,2021-03-22,113.0
8,2022-12-08,39.0
47,2022-03-28,112.0
76,2022-10-04,55.0
54,2021-05-12,25.0
44,2021-12-28,154.0
76,2022-10-14,48.0
26,2022-01-30,59.0
37,2022-01-11,8.0
72,2022-09-28,19.0
79,2021-04-07,62.0
32,2021-11-10,55.0
29,2022-12-29,15.0
60,2022-11-14,187.0
74,2021-03-17,64.0
19,2021-02-26,191.0
11,2021-12-16,104.0
27,2021-06-06,3.0
42,2021-04-01,4.0
8,2022-04-24,48.0
58,2022-08-29,3.0
92,2021-02-11,16.0
32,2022-06-02,47.0
60,2022-10-21,213.0
99,2021-04-25,19.0
30,2021-07-20,25.0
23,2022-05-27,58.0
48,2021-12-28,8.0
19,2022-04-14,169.0
60,2022-09-28,235.0
5,2022-02-16,11.0
8,2021-04-14,17.0
85,2021-04-07,129.0
23,2022-05-17,59.0
49,2021-02-08,28.0
18,2021-05-02,99.0
85,2021-12-30,151.0
40,2022-03-02,189.0
11,2022-05-01,71.0
76,2021-05-27,71.0
81,2022-08-17,14.0
8,2021-09-24,30.0
26,2021-09-30,28.0
60,2022-11-18,208.0
98,2021-03-14,169.0
35,2022-11-23,20.0
72,2022-09-22,32.0
72,2022-09-23,23.0
92,2021-04-08,15.0
41,2021-07-12,130.0
30,2021-09-19,8.0
95,2022-10-14,21.0
3,2022-06-24,76.0
19,2021-11-04,86.0
85,2021-11-08,89.0
12,2021-05-31,74.0
48,2021-07-19,4.0
12,2021-06-16,59.0
84,2022-07-18,11.0
72,2021-01-06,43.0
96,2022-07-11,86.0
50,2022-10-26,24.0
11,2021-11-13,93.0
11,2021-12-09,104.0
74,2022-10-29,68.0
77,2022-07-20,15.0
30,2021-10-27,68.0
47,2021-01-19,146.0
51,2022-10-27,46.0
4,2021-03-26,11.0
41,2021-02-02,136.0
11,2021-10-19,70.0
47,2022-03-03,145.0
74,2021-05-17,12.0
96,2022-11-18,98.0
35,2022-09-19,32.0
51,2021-11-11,49.0
45,2022-04-15,48.0
1,2021-06-26,49.0
74,2021-02-09,29.0
79,2021-05-28,54.0
11,2022-04-09,111.0
11,2022-02-03,83.0
11,2021-12-03,127.0
32,2022-12-01,45.0
99,2021-01-21,14.0
35,2021-01-22,36.0
8,2022-06-27,17.0
30,2021-06-15,12.0
34,2021-07-12,224.0
26,2021-05-13,83.0
77,2022-01-10,23.0
13,2022-10-23,11.0
1,2022-05-18,31.0
84,2022-04-29,26.0
