SHOP_ID,DATE,N_TRANS
40,2022-12-18,116
27,2021-06-05,35
3,2022-12-13,19
97,2022-09-23,104
90,2022-11-22,12
12,2022-11-30,100
34,2021-04-10,244
3,2021-12-12,28
98,2022-06-14,197
90,2021-05-14,13
28,2021-03-19,5
97,2021-01-07,125
81,2021-08-27,12
27,2021-04-07,22
19,2021-01-19,113
8,2022-03-05,71
41,2022-06-22,443
34,2021-04-22,266
34,2021-01-03,183
2,2022-11-10,649
60,2021-06-18,196
2,2021-08-24,197
8,2022-12-18,44
47,2021-04-14,121
74,2022-06-24,37
12,2021-06-12,74
26,2022-05-27,79
93,2021-01-24,21
45,2021-03-26,107
67,2022-11-23,10
98,2022-12-11,197
12,2021-12-31,104
60,2022-08-28,108
53,2021-02-21,240
47,2022-01-12,179
62,2022-09-02,25
5,2022-10-21,43
60,2022-12-23,194
10,2021-01-20,457
59,2021-02-11,65
8,2022-08-31,37
81,2021-11-30,10
95,2021-12-10,16
81,2022-03-14,13
11,2021-06-02,88
76,2021-06-24,68
3,2022-09-28,28
47,2021-07-10,313
96,2022-07-31,85
30,2022-12-01,14
96,2022-01-15,266
52,2021-01-06,486
34,2022-09-11,242
72,2021-10-09,53
18,2021-05-26,68
76,2022-05-23,51
1,2021-09-23,32
45,2021-10-31,52
17,2021-07-13,9
38,2022-07-19,206
47,2021-03-16,165
90,2021-10-02,14
41,2021-11-26,143
35,2022-02-04,50
35,2021-11-29,18
11,2022-07-11,74
30,2021-11-16,23
72,2022-08-28,40
12,2021-07-21,79
44,2022-03-26,36
83,2021-04-21,13
8,2022-11-16,30
76,2022-10-12,53
72,2021-01-16,33
1,2021-04-21,39
35,2022-08-02,18
97,2021-11-10,109
1,2021-09-27,17
76,2021-09-24,57
57,2021-10-03,198
34,2022-09-25,229
23,2022-04-21,33
98,2021-04-27,141
56,2021-01-21,17
32,2021-06-30,61
11,2022-02-09,94
11,2021-09-27,63
12,2022-10-21,85
56,2022-11-25,34
74,2021-09-10,29
82,2021-11-05,36
97,2022-12-09,116
82,2021-11-15,36
79,2021-03-23,48
34,2021-12-08,324
5,2022-05-22,75
50,2021-02-08,25
18,2021-01-30,86
27,2021-10-03,9
34,2022-11-23,319
29,2021-07-24,68
51,2021-12-06,29
34,2022-09-23,268
31,2022-05-02,5
23,2021-06-12,154
45,2022-09-18,49
88,2022-09-30,99
41,2022-07-02,209
26,2022-08-31,199
26,2022-02-06,69
71,2021-05-27,12
58,2021-06-26,32
82,2021-02-22,36
30,2021-10-02,110
12,2022-01-09,71
19,2022-09-19,124
97,2022-10-25,70
8,2022-02-05,25
11,2022-03-29,84
48,2021-10-25,15
44,2022-01-14,102
45,2022-06-03,129
95,2022-08-14,19
82,2021-10-16,62
35,2022-11-08,22
8,2021-07-01,32
60,2021-05-02,132
41,2021-08-12,161
59,2022-06-01,60
78,2022-02-10,5
52,2022-04-16,198
72,2021-12-04,51
30,2021-09-30,23
40,2021-04-05,57
19,2022-05-22,50
11,2022-02-22,79
51,2021-10-23,59
11,2021-03-25,68
49,2022-02-20,42
17,2022-11-26,59
82,2021-07-23,39
7,2021-06-13,128
82,2021-09-10,24
4,2021-12-19,19
12,2021-02-07,65
49,2022-01-03,34
48,2021-12-23,23
45,2022-07-07,83
41,2021-01-23,175
8,2021-11-15,15
36,2021-06-03,1
97,2022-11-01,124
99,2021-02-20,12
4,2022-11-07,13
66,2021-06-24,8
62,2022-02-09,22
90,2021-07-05,11
48,2021-12-29,27
50,2021-08-04,18
90,2022-01-06,20
40,2022-02-18,127
88,2022-07-06,105
92,2022-05-26,11
76,2022-08-25,51
56,2022-03-22,9
35,2022-10-09,21
27,2021-04-14,33
88,2021-03-02,58
25,2021-03-24,68
41,2021-03-05,159
5,2021-01-16,29
81,2021-09-07,10
74,2022-10-12,45
1,2021-10-20,54
4,2022-04-16,20
12,2022-06-27,57
3,2021-05-06,48
51,2021-05-07,64
4,2021-01-04,11
82,2021-05-03,31
96,2021-09-16,72
92,2022-04-27,25
11,2022-05-23,64
65,2022-04-15,11
19,2021-07-12,67
77,2022-05-29,19
74,2021-10-05,38
40,2022-02-15,93
11,2022-12-12,68
88,2022-08-23,105
26,2021-06-18,66
22,2022-12-25,18
17,2021-11-18,8
17,2022-02-03,9
88,2021-05-07,68
48,2021-07-20,7
3,2021-05-11,18
19,2021-12-27,97
77,2022-11-11,56
48,2022-12-30,21
4,2022-12-08,20
18,2022-11-03,57
23,2021-10-19,16
88,2021-03-07,49
72,2021-08-17,21
12,2021-07-09,75
50,2022-12-12,30
51,2022-06-02,33
41,2021-06-25,160
76,2022-08-16,42
90,2022-09-10,12
1,2021-07-12,64
8,2022-02-01,16
74,2021-11-23,27
60,2022-01-04,136
88,2022-04-05,57
47,2021-03-30,147
32,2021-03-20,43
77,2021-04-12,10
30,2022-09-06,29
32,2021-10-21,24
72,2021-04-16,36
30,2022-07-16,47
11,2022-09-29,89
12,2021-04-16,67
95,2021-02-25,18
12,2022-03-06,50
27,2021-05-12,38
50,2022-02-25,17
62,2021-09-29,10
92,2022-03-22,64
50,2022-08-23,18
74,2022-05-29,12
82,2022-11-02,35
81,2022-12-05,4
8,2022-11-27,29
49,2021-08-15,14
5,2022-02-08,19
51,2021-02-08,54
3,2022-09-06,28
29,2022-03-20,8
65,2021-05-21,6
37,2021-01-04,10
92,2021-07-25,14
5,2021-03-28,14
88,2021-04-10,32
27,2021-07-04,4
5,2021-05-09,21
46,2022-02-20,25
1,2022-09-20,34
59,2022-01-18,79
40,2021-05-13,98
23,2021-12-15,26
13,2021-11-18,5
88,2022-05-31,100
84,2022-11-14,10
35,2022-07-22,35
12,2022-01-21,75
32,2021-03-22,49
89,2021-05-01,5
45,2021-05-08,81
59,2022-03-29,65
88,2022-03-01,57
35,2022-06-13,21
40,2021-06-27,66
42,2021-05-29,25
45,2022-07-19,61
62,2022-01-06,16
18,2021-05-11,36
48,2022-07-21,11
7,2022-01-12,42
1,2022-05-15,39
78,2022-08-16,19
50,2021-11-19,30
42,2021-09-20,5
50,2021-03-29,14
27,2022-12-15,10
3,2022-02-08,4
72,2022-12-21,62
75,2022-10-11,9
91,2021-07-06,4
95,2021-12-27,15
36,2022-02-08,3
62,2022-08-06,23
27,2021-02-13,45
66,2021-10-06,43
1,2021-05-27,37
72,2022-01-28,18
58,2022-07-08,6
76,2022-03-15,54
27,2021-03-18,8
51,2022-11-12,47
51,2021-04-05,42
3,2022-10-31,32
72,2022-10-20,33
89,2021-05-31,3
43,2022-08-14,2
95,2022-04-06,7
8,2022-08-09,22
72,2021-02-22,20
83,2022-05-06,6
76,2021-01-10,53
8,2022-01-11,15
62,2021-06-26,20
23,2021-12-26,25
88,2021-10-27,51
58,2021-12-06,2
72,2022-11-17,32
74,2021-09-13,13
91,2022-09-14,10
32,2022-12-23,28
39,2021-02-23,4
8,2022-10-10,36
26,2021-11-23,28
99,2021-05-11,6
81,2021-06-30,8
88,2022-08-07,92
42,2021-03-02,5
95,2022-09-17,6
48,2021-06-23,32
27,2021-04-21,25
32,2022-10-11,33
72,2022-03-02,17
58,2021-06-23,11
7,2021-10-19,18
50,2022-05-23,21
30,2022-11-09,6
90,2021-12-29,22
3,2021-12-13,11
84,2022-02-08,9
44,2021-12-16,17
62,2021-06-04,21
76,2022-11-27,42
71,2021-02-21,12
71,2021-02-26,15
83,2022-05-21,2
59,2021-04-26,4
23,2021-06-21,12
59,2022-11-05,36
90,2022-07-23,15
99,2021-04-20,11
95,2021-11-28,18
66,2021-01-25,8
77,2022-09-23,25
56,2022-06-08,15
8,2021-09-30,12
73,2022-01-03,11
72,2022-07-14,29
46,2022-02-02,28
32,2022-12-28,45
90,2022-04-25,2
95,2021-09-08,15
72,2021-05-15,33
54,2021-11-18,9
27,2022-07-28,7
58,2022-12-30,20
13,2021-06-22,2
91,2021-11-10,5
73,2022-12-03,15
92,2021-01-23,10
83,2022-12-29,11
54,2021-06-24,8
58,2022-01-31,5
74,2022-05-23,7
74,2022-02-18,23
44,2022-02-16,22
17,2021-02-14,6
64,2021-04-18,2
73,2021-01-04,2
37,2021-10-18,20
32,2022-05-14,15
70,2021-03-29,4
28,2021-10-28,3
83,2022-09-30,7
67,2021-05-14,13
65,2021-06-08,3
48,2022-09-09,10
81,2021-09-25,10
23,2021-01-17,12
35,2021-08-10,27
24,2021-01-10,2
48,2022-09-05,8
81,2022-06-11,20
93,2021-03-12,19
48,2021-08-07,28
3,2021-02-02,11
54,2021-04-09,12
94,2022-03-27,3
56,2021-08-13,13
36,2022-03-01,23
58,2021-05-27,7
89,2022-07-13,3
22,2021-08-18,1
8,2021-12-20,20
99,2021-06-18,8
64,2021-02-17,3
29,2022-05-06,22
84,2021-04-29,25
31,2021-02-14,8
87,2022-02-20,1
72,2022-11-28,33
89,2021-03-16,6
58,2021-08-17,5
28,2022-05-17,7
48,2022-05-24,9
74,2021-07-22,27
94,2022-12-10,2
89,2021-03-26,6
83,2022-12-03,3
76,2022-07-04,40
50,2021-08-07,27
92,2022-04-19,18
27,2022-02-08,9
1,2021-09-13,17
90,2021-01-17,13
74,2022-05-12,17
83,2021-12-17,10
90,2021-09-08,7
90,2021-05-29,10
36,2021-11-28,6
17,2021-03-15,6
56,2021-07-20,15
56,2022-10-04,9
90,2021-02-25,8
42,2021-02-14,5
27,2021-03-13,35
17,2022-08-18,8
71,2021-09-27,7
84,2021-11-06,11
42,2021-05-15,22
4,2021-05-04,6
90,2021-09-20,9
13,2022-11-09,2
37,2022-08-18,4
94,2022-02-26,10
22,2022-10-23,8
78,2022-02-23,7
30,2022-11-06,4
64,2021-06-23,2
91,2021-03-12,7
48,2022-05-19,6
95,2021-07-23,11
83,2022-04-11,2
73,2021-02-05,4
3,2021-02-09,16
30,2021-01-04,12
71,2021-05-01,12
54,2021-09-18,27
83,2021-11-21,4
80,2022-07-09,9
81,2022-12-18,12
4,2022-01-28,9
48,2022-09-11,6
31,2021-03-13,7
37,2021-03-19,11
29,2021-05-24,6
29,2022-01-11,8
83,2021-09-16,1
13,2022-01-09,7
31,2021-02-07,6
81,2022-04-20,2
29,2021-06-20,7
73,2021-09-30,1
63,2021-04-09,4
58,2022-03-15,10
92,2021-06-03,10
87,2022-03-28,6
28,2022-05-02,4
95,2022-03-21,2
17,2022-10-09,13
84,2021-02-15,16
28,2022-02-18,3
95,2021-03-23,16
81,2022-02-11,8
59,2021-12-27,7
22,2021-02-15,6
89,2021-06-07,5
37,2022-08-06,5
77,2021-06-29,17
49,2021-06-02,3
37,2022-03-27,5
28,2021-10-23,5
48,2021-06-11,8
65,2021-07-19,4
67,2022-01-14,4
81,2021-02-06,10
87,2022-05-14,4
65,2021-04-04,12
89,2021-04-16,4
31,2022-02-21,4
94,2022-05-21,8
43,2022-05-20,1
58,2022-03-13,9
28,2022-01-18,11
37,2021-03-31,2
64,2021-01-22,4
65,2022-12-15,3
48,2022-06-21,6
49,2022-03-14,12
87,2021-04-06,2
13,2022-11-11,5
29,2022-11-20,7
58,2022-03-01,7
66,2022-03-03,5
91,2021-10-16,1
58,2022-12-13,2
81,2022-03-10,4
92,2022-05-22,4
65,2022-01-10,2
65,2022-12-10,5
49,2022-05-02,2
65,2022-05-30,6
73,2022-03-30,3
81,2021-08-03,6
74,2021-08-16,9
61,2021-05-30,1
91,2021-11-08,4
80,2021-05-07,2
87,2021-06-30,2
49,2021-12-02,4
59,2021-08-19,12
28,2021-05-06,4
61,2022-11-01,5
22,2021-05-10,3
91,2022-12-05,3
73,2022-05-27,5
81,2021-12-05,10
83,2022-09-21,1
75,2022-09-18,8
28,2021-06-18,4
13,2021-09-29,1
54,2022-02-10,3
73,2022-11-07,2
13,2022-02-26,1
43,2021-12-16,1
91,2022-04-06,5
91,2021-09-07,4
94,2021-11-26,1
61,2022-09-27,2
36,2022-09-21,1
43,2022-04-06,1
37,2022-03-25,5
64,2021-12-29,2
98,2021-08-28,1
36,2021-12-15,1
59,2021-10-31,1
36,2022-05-02,1
6,2021-03-28,2
33,2022-05-21,2
36,2021-03-26,1
64,2022-09-08,1
94,2021-05-07,3
92,2022-08-10,7
49,2021-04-15,2
92,2021-01-16,4
73,2021-12-20,2
73,2021-05-18,2
31,2022-03-09,1
75,2022-04-03,4
65,2021-11-19,1
89,2021-06-03,2
98,2021-08-29,1
83,2022-07-11,2
39,2021-01-09,3
43,2021-03-08,1
36,2022-09-08,3
22,2022-09-05,2
83,2022-08-07,2
64,2022-02-22,1
36,2021-10-26,2
43,2021-03-26,3
91,2022-07-21,1
55,2021-01-08,1
81,2022-01-12,2
39,2021-03-10,2
87,2021-10-29,1
61,2021-06-28,3
64,2021-01-11,1
91,2022-07-15,1
61,2021-05-04,1
13,2022-06-27,1
55,2021-06-29,1
87,2021-09-21,1
29,2021-03-01,1
43,2021-05-21,1
36,2022-09-02,1
16,2021-11-28,547
12,2021-12-11,109
2,2022-07-12,565
15,2022-02-15,1250
100,2022-03-11,2152
16,2022-12-08,692
12,2022-07-27,76
10,2021-02-25,329
86,2022-10-16,2140
68,2022-02-01,1027
16,2022-12-24,1142
21,2021-10-31,348
45,2022-09-03,88
3,2021-12-28,9
16,2021-10-20,604
100,2022-02-13,1302
38,2021-09-16,453
21,2021-03-06,430
86,2021-10-21,1796
20,2022-08-18,1100
16,2021-07-21,740
68,2021-02-09,1506
2,2022-03-07,471
21,2021-02-02,417
47,2022-11-27,164
100,2022-09-03,1922
15,2021-03-12,1157
16,2021-01-19,785
66,2021-03-31,17
20,2021-02-13,1306
100,2021-12-01,2500
74,2022-01-22,81
68,2021-06-26,1755
30,2022-01-06,11
34,2021-05-07,317
2,2022-09-02,589
15,2022-03-07,987
21,2021-12-18,357
19,2022-03-12,360
15,2021-09-23,1208
98,2022-07-02,468
86,2021-11-08,1704
1,2022-06-16,47
10,2021-02-15,300
40,2021-09-10,142
97,2022-12-19,120
2,2021-12-01,558
21,2022-05-18,483
51,2021-02-27,61
86,2022-11-18,1902
100,2021-03-07,1899
57,2021-03-11,379
34,2021-06-20,197
57,2021-10-28,425
76,2021-03-08,60
53,2021-12-01,202
86,2022-08-01,1663
86,2021-09-01,2007
85,2022-02-10,141
19,2022-09-02,223
57,2022-08-19,393
20,2022-05-18,1092
2,2022-02-02,546
68,2022-01-13,1125
19,2022-07-11,64
57,2021-07-22,436
23,2021-05-15,208
98,2022-11-22,256
41,2021-06-10,130
68,2022-02-06,1035
68,2021-05-17,1441
51,2022-04-27,32
10,2021-10-16,438
20,2021-09-10,1117
15,2021-11-14,1219
68,2021-01-13,1240
86,2022-01-19,1864
15,2022-07-25,1097
10,2021-03-05,329
97,2021-10-06,103
16,2022-01-05,671
35,2021-12-07,13
1,2022-08-23,55
16,2022-07-21,611
41,2021-11-03,382
10,2021-10-12,312
2,2022-05-09,504
88,2021-04-21,58
20,2022-05-27,1222
46,2021-09-08,33
15,2021-12-21,1773
60,2022-04-06,270
86,2021-06-07,2147
2,2021-03-29,614
16,2022-08-18,646
26,2021-04-18,66
86,2022-12-29,1933
15,2022-08-10,1207
34,2022-11-15,307
15,2021-06-17,1336
40,2021-04-03,370
2,2022-11-22,656
16,2021-08-08,559
100,2022-08-07,1352
21,2022-04-09,329
34,2022-03-08,243
16,2021-10-25,477
21,2022-10-09,329
79,2021-03-10,65
98,2022-03-19,477
96,2021-12-14,87
3,2021-11-25,33
86,2021-05-05,1866
21,2021-02-17,522
10,2021-05-31,242
100,2022-08-28,1627
16,2022-05-28,564
68,2021-07-22,1566
100,2022-04-26,1638
10,2022-07-09,322
78,2021-12-24,9
40,2022-11-24,160
40,2021-04-11,95
26,2021-03-16,37
21,2021-01-05,336
10,2021-01-08,281
45,2021-11-12,113
11,2021-02-25,96
2,2021-12-15,720
21,2021-11-11,498
88,2022-08-28,102
34,2021-02-20,187
86,2022-07-14,1574
74,2022-08-25,19
1,2022-09-30,90
57,2021-04-18,194
60,2022-02-22,248
10,2022-02-23,521
20,2022-10-24,1235
15,2022-02-14,993
38,2021-09-15,486
23,2022-06-30,20
56,2021-06-27,2
40,2022-12-23,284
21,2021-01-16,382
88,2022-03-27,69
97,2022-11-08,108
51,2022-04-07,35
5,2022-03-11,43
16,2022-10-17,613
35,2022-12-15,48
18,2022-01-27,89
59,2021-03-04,59
41,2021-09-15,120
53,2022-09-02,241
38,2022-05-02,1273
60,2022-06-18,154
34,2022-12-17,247
41,2021-06-08,121
7,2021-01-30,104
47,2021-12-11,292
47,2021-08-10,142
53,2022-09-11,250
92,2022-08-16,12
47,2021-06-26,253
47,2021-02-12,187
59,2022-03-22,72
53,2022-04-01,216
7,2021-04-02,81
2,2021-08-12,300
23,2021-01-20,32
23,2022-12-16,71
53,2022-10-08,253
78,2022-09-30,27
1,2022-02-01,72
28,2021-10-14,4
2,2021-01-04,493
86,2021-09-02,1573
32,2021-06-09,89
19,2021-10-10,91
2,2022-07-23,594
34,2021-04-29,289
60,2022-12-06,189
97,2022-06-29,124
90,2022-05-16,11
66,2021-02-27,55
46,2022-03-20,19
51,2021-07-06,56
30,2021-01-19,11
29,2022-10-29,39
12,2022-04-21,86
18,2021-01-21,99
19,2022-12-01,113
22,2022-12-14,7
96,2022-03-13,147
53,2021-03-25,198
97,2021-02-09,91
51,2022-07-22,58
1,2022-08-17,25
41,2021-06-06,148
48,2022-08-24,28
95,2021-03-14,13
35,2022-09-23,31
12,2021-02-14,40
10,2021-05-20,319
57,2021-09-09,232
10,2022-02-04,353
47,2022-05-17,140
84,2022-12-14,34
66,2022-04-16,19
5,2021-09-09,26
53,2021-03-20,272
45,2022-06-26,71
21,2021-01-19,359
4,2022-02-06,17
47,2021-12-21,255
97,2021-07-26,55
47,2021-04-12,118
7,2021-06-20,109
11,2021-04-08,85
40,2021-05-26,183
50,2022-06-06,33
21,2021-02-27,457
21,2022-02-22,421
35,2021-03-07,38
82,2021-11-17,41
60,2021-07-10,172
10,2021-03-22,281
29,2022-01-19,34
57,2022-03-21,333
51,2021-01-16,60
97,2021-03-01,49
4,2022-01-27,16
34,2022-11-21,264
1,2021-02-03,70
57,2021-10-23,317
29,2022-08-12,20
1,2021-02-12,71
96,2021-01-29,267
25,2021-03-04,79
19,2022-09-24,288
26,2021-08-11,62
34,2021-06-07,215
12,2021-10-20,57
72,2022-09-12,16
72,2021-07-08,40
40,2022-10-30,72
18,2021-06-22,58
91,2022-12-16,5
19,2021-06-01,121
3,2022-03-25,36
72,2021-03-03,30
53,2021-09-28,4
92,2022-02-07,13
32,2021-12-18,32
88,2022-11-14,83
45,2021-06-05,86
10,2022-04-13,508
12,2021-06-28,70
52,2021-02-06,94
66,2022-09-06,8
95,2021-06-21,10
23,2021-07-09,76
57,2022-04-28,436
96,2022-08-19,121
88,2021-09-26,45
84,2022-10-25,14
88,2022-06-19,92
96,2022-10-27,111
96,2022-02-07,134
97,2021-06-24,130
34,2021-01-17,185
45,2022-09-14,66
16,2022-11-16,766
74,2022-09-24,63
51,2022-12-29,27
97,2021-01-31,69
30,2021-10-12,49
79,2021-04-22,66
51,2021-12-02,48
44,2022-11-29,34
97,2021-02-02,141
85,2021-08-13,215
26,2022-12-30,150
19,2022-12-28,232
78,2021-07-01,10
10,2022-06-14,270
1,2022-09-04,94
51,2022-11-29,47
4,2022-09-26,20
99,2021-02-05,9
8,2022-09-12,26
23,2022-06-08,46
59,2021-07-24,32
73,2021-02-24,14
26,2021-09-28,27
76,2022-09-05,54
11,2021-04-22,108
35,2021-12-28,31
26,2021-07-22,129
47,2021-11-07,209
1,2021-06-17,40
77,2021-11-12,31
98,2022-02-15,236
34,2021-08-10,279
90,2021-11-20,20
19,2022-10-19,256
65,2021-03-19,12
80,2022-06-12,2
22,2022-12-11,23
59,2022-08-15,51
76,2022-03-03,55
47,2021-05-07,139
44,2022-09-17,24
65,2022-01-01,10
19,2022-03-20,78
51,2022-07-27,35
32,2022-04-07,41
26,2021-10-24,43
44,2022-01-13,108
8,2021-12-15,33
1,2022-07-14,43
32,2022-01-16,37
76,2022-08-12,43
45,2022-03-11,119
76,2022-09-22,39
7,2021-01-05,55
84,2021-09-23,28
59,2022-12-03,36
44,2021-01-06,221
40,2022-04-28,142
77,2021-08-04,12
96,2021-05-12,230
40,2022-09-22,93
32,2021-05-29,76
27,2022-12-09,8
30,2021-12-08,33
5,2021-06-18,40
97,2021-07-19,76
44,2021-10-22,8
91,2022-08-08,2
7,2021-04-19,64
18,2021-09-13,26
53,2022-08-02,167
56,2022-03-30,10
23,2022-05-11,22
27,2022-03-26,41
12,2021-11-14,78
97,2022-01-26,116
97,2022-08-04,109
12,2022-12-17,147
40,2021-07-20,142
82,2022-01-26,51
12,2022-12-04,82
12,2021-10-19,57
97,2021-01-02,97
62,2022-12-28,24
50,2021-02-05,24
34,2021-06-26,225
27,2022-12-14,25
73,2021-10-06,8
38,2021-07-06,195
11,2022-08-18,105
90,2021-06-16,3
23,2022-01-24,6
48,2021-12-18,32
62,2022-07-25,17
89,2022-11-03,4
1,2022-11-08,79
96,2022-04-20,180
60,2022-10-22,150
18,2021-02-10,63
65,2022-10-17,3
35,2021-05-25,34
11,2022-09-04,81
12,2021-05-08,95
40,2022-09-27,104
84,2021-09-11,47
17,2022-07-08,11
88,2021-09-08,53
58,2022-07-22,14
84,2022-07-22,22
35,2022-09-25,43
40,2022-02-13,61
19,2021-07-18,71
50,2022-10-04,17
59,2021-07-05,50
41,2021-02-06,148
53,2022-03-21,87
53,2021-08-06,224
12,2022-07-21,57
62,2022-07-08,15
22,2021-11-05,5
76,2021-09-13,66
11,2021-01-26,108
74,2022-08-22,14
5,2021-02-26,40
84,2022-05-28,36
88,2022-10-05,101
62,2022-01-07,22
18,2022-02-17,83
23,2022-01-01,89
35,2022-06-15,37
31,2022-11-03,42
13,2022-05-15,14
40,2022-03-13,62
26,2021-01-15,69
56,2021-11-25,21
30,2021-12-07,13
47,2022-09-13,153
50,2022-11-13,26
87,2021-06-23,2
51,2022-01-18,47
49,2022-07-22,2
37,2021-06-27,15
38,2022-01-15,2
7,2022-01-04,70
76,2021-05-13,60
66,2021-06-05,31
48,2021-12-13,5
32,2022-07-06,46
51,2021-02-06,60
85,2021-08-11,114
77,2022-08-25,26
51,2021-07-05,32
12,2022-04-26,79
88,2021-09-13,46
40,2022-07-24,69
3,2022-01-19,22
61,2022-09-28,4
65,2021-05-02,18
62,2022-04-13,23
97,2021-06-27,70
81,2022-01-26,13
50,2022-09-02,29
96,2022-12-11,89
74,2021-01-26,25
84,2022-11-09,22
25,2021-02-15,70
56,2021-02-27,15
44,2022-01-07,194
4,2021-04-07,10
18,2022-07-26,21
84,2022-12-23,58
72,2021-07-23,38
25,2021-03-08,58
40,2021-11-18,110
72,2022-10-02,26
77,2021-04-29,30
17,2022-09-28,24
37,2021-08-22,1
51,2021-05-21,61
1,2021-11-09,57
77,2022-10-08,30
28,2021-07-13,7
50,2022-01-11,20
51,2021-10-25,42
77,2022-11-17,39
29,2022-12-15,10
50,2021-05-02,28
73,2021-07-03,17
50,2021-08-09,17
78,2021-11-14,10
23,2021-02-06,50
90,2022-01-17,14
77,2022-08-03,13
92,2022-02-24,22
88,2022-02-13,32
72,2021-10-26,22
51,2021-07-11,56
27,2022-12-16,7
49,2022-11-14,6
82,2022-05-19,38
46,2021-04-01,39
72,2021-09-26,38
88,2022-08-21,95
35,2021-03-16,32
48,2021-06-15,7
51,2022-10-24,24
42,2021-09-18,21
59,2021-12-29,72
62,2022-07-22,11
11,2022-07-23,110
11,2022-09-19,59
48,2021-12-15,30
26,2022-03-27,45
55,2021-07-27,1
54,2021-08-01,4
1,2021-07-19,20
8,2021-04-11,14
4,2022-02-17,14
78,2021-03-11,10
35,2021-10-24,30
73,2021-05-28,12
87,2021-08-13,6
63,2021-07-28,31
51,2022-12-03,39
92,2022-07-18,11
63,2021-01-21,5
23,2022-10-11,29
12,2021-07-04,75
46,2022-08-03,28
31,2022-06-23,19
28,2022-04-24,8
46,2021-02-18,36
72,2022-08-11,29
59,2021-01-23,29
29,2022-07-06,36
95,2022-02-04,16
46,2021-10-05,42
77,2022-05-03,17
56,2022-03-06,6
42,2021-05-16,2
74,2021-07-15,21
22,2021-06-20,2
27,2021-02-19,14
42,2021-05-03,3
59,2021-09-25,24
90,2022-07-12,3
64,2021-09-10,5
35,2022-01-07,34
89,2022-08-15,4
50,2022-07-12,17
4,2021-08-13,11
66,2022-01-01,12
42,2021-08-13,8
46,2022-08-04,22
62,2021-05-12,19
32,2022-02-10,46
91,2021-02-11,3
4,2022-09-13,12
88,2022-08-09,73
72,2021-04-15,45
30,2022-02-21,5
44,2022-02-14,9
5,2022-01-17,7
72,2022-10-18,16
23,2021-05-10,11
77,2021-11-19,39
46,2021-06-25,26
17,2022-07-06,23
54,2021-04-12,6
37,2021-04-29,8
77,2021-12-28,37
95,2021-07-03,12
58,2022-08-17,9
3,2021-02-06,26
81,2022-10-11,8
46,2021-01-29,37
51,2022-05-17,24
29,2021-06-29,13
83,2021-03-16,6
92,2021-09-13,24
83,2021-03-14,15
35,2022-10-04,26
44,2021-04-20,32
49,2022-06-18,4
56,2022-12-08,19
3,2021-02-18,33
87,2022-02-28,3
22,2021-01-31,3
48,2022-07-07,5
58,2021-12-29,29
67,2021-02-26,22
39,2021-06-30,4
46,2022-07-01,34
44,2022-08-20,8
22,2022-07-18,2
72,2022-08-23,17
42,2021-10-18,11
50,2022-06-27,15
67,2022-11-05,13
13,2022-11-26,9
17,2021-08-15,7
13,2022-12-11,14
72,2022-02-09,18
74,2022-03-22,33
46,2021-06-27,29
75,2021-01-19,6
76,2022-11-20,30
56,2022-07-16,10
67,2021-07-09,19
29,2022-02-04,20
43,2022-12-09,2
83,2022-11-03,4
74,2022-07-17,10
94,2021-09-11,11
3,2021-03-02,17
72,2021-09-15,24
50,2021-07-21,27
59,2021-03-20,27
29,2022-09-01,19
84,2021-02-05,17
92,2021-08-18,14
66,2021-06-29,7
44,2022-03-27,24
37,2022-01-09,5
58,2021-10-30,25
90,2022-05-11,17
75,2022-04-09,8
17,2022-07-12,1
4,2022-07-02,34
29,2021-09-22,9
63,2021-08-14,12
99,2021-08-08,15
13,2022-10-24,2
5,2021-01-23,25
90,2022-08-17,9
65,2022-11-10,11
71,2021-07-07,7
74,2022-11-13,12
95,2022-07-23,12
37,2021-04-20,6
3,2022-02-06,17
58,2021-01-12,11
81,2022-12-26,10
37,2021-07-13,9
62,2022-10-11,21
90,2021-03-29,8
77,2021-05-18,11
59,2022-03-24,48
37,2021-11-19,12
13,2022-07-01,5
56,2022-10-31,8
56,2022-03-18,15
58,2022-07-05,7
78,2021-03-28,21
28,2022-01-16,5
28,2021-07-30,7
58,2022-07-10,2
29,2022-06-10,12
49,2022-05-16,4
65,2021-07-23,6
30,2022-12-05,12
92,2021-11-10,18
30,2022-03-20,20
5,2021-07-18,7
90,2021-11-28,16
54,2021-08-16,8
81,2022-03-03,8
58,2022-02-04,9
31,2022-04-19,4
43,2022-12-14,3
62,2022-11-11,22
81,2021-11-11,6
22,2022-04-12,10
65,2021-11-18,1
8,2021-11-09,27
23,2022-12-18,16
29,2022-07-07,8
62,2021-09-30,12
29,2022-08-13,36
95,2021-09-21,10
94,2021-07-13,1
50,2021-03-21,20
59,2022-12-11,3
64,2021-10-29,2
4,2021-01-17,15
43,2022-11-18,6
23,2022-01-18,6
31,2022-06-16,12
24,2021-01-22,2
73,2021-10-19,5
22,2022-08-05,1
5,2022-07-11,7
48,2022-05-01,6
56,2021-03-23,7
69,2022-07-09,7
90,2022-09-08,8
4,2021-10-06,1
61,2021-01-04,2
91,2022-05-11,7
99,2021-05-12,4
30,2022-08-07,7
95,2022-03-07,4
81,2021-11-29,8
23,2021-09-26,3
65,2022-03-24,5
78,2022-05-03,11
49,2021-06-01,2
56,2021-02-23,12
